1130; K1; SHOWER; TREES, LAWN CHESS, PARADISE POOL ENTRANCE;438.75; N
5103; K1CGO; TUB & SHOWER;PUTTING COURSE, TREES;410.75; N
5104; Q1CGO; TUB & SHOWER;GARDEN, WRIGLEY LAWN;221;5105
5105; K1CRO; SHOWER;JACUZZI TUB, TREES, CULVERT;388.5;5104
5106; K1CGO; TUB & SHOWER; BUSHES, TREE;410.75; N
5107; K1CGO; TUB & SHOWER; BUSHES, TREE;410.75; N
5108; K1CRO; TUB & SHOWER;COTTAGE COURT;263.5;5109
5109; K1CGO; SHOWER; TREES, BUSHES, NICE LAWN, COTTAGES;410;5108
5110; K1CGO; TUB & SHOWER; TREES, BUSHES, CULVERT;609.5; N
5111; Q2CGO; TUB & SHOWER;COTTAGE COURT;596.25; N
5112; K1CRO; TUB & SHOWER;COTTAGE COURT;255.75;5113
5113; K1CGO; SHOWER;YARD, WALL, OBSTRUCTED VIEW OF MOUNTAIN;360;5112
5114; K1CGO; SHOWER; YARD, WALL;598; N
5115; Q2CGO; TUB & SHOWER;GARDEN;598; N
5116; Q1CRO; TUB & SHOWER; TERRACE COURT, PATIO;214.5;5117
5117; K1CGO; SHOWER; TERRACE COURT, TREES;378;5116
5118; K1CGO; TUB & SHOWER;BUSHES, TREES;397.5; N
5119; K1CGO; TUB & SHOWER;COTTAGE COURT;397.5; N
5120; Q1CRO; TUB & SHOWER; TERRACE COURT;221;5121
5121; K1CGO; SHOWER;GARDEN;378;5120
5122; K1CGO; TUB & SHOWER;GARDEN;410.75;N
5123; K1CGO; TUB & SHOWER; COTTAGE COURT;410.75;N
5124; K1CRO; TUB & SHOWER; COTTAGE COURT;225;5125
5125; K1CGO; SHOWER;GARDEN VIEW, FOUNTAIN;400;5124
5126; K1CGO; TUB & SHOWER;GARDEN VIEW, FOUNTAIN;596.25; N
5127; Q2CGO; TUB & SHOWER;GARDEN;609.5; N
5128; K1CRO; TUB & SHOWER;GARDEN, COTTAGE COURT;255;5129
5129; K1CGO; SHOWER;GARDEN;360;5128
5130; K1CGO; TUB & SHOWER;BUSHES, GARDEN, FOUNTAIN;609.5; N
5131; Q2CGO; TUB & SHOWER;GARDEN;609.5; N
5132; Q1CRO; TUB & SHOWER;BUSHES, GARDEN;221;5133
5133; K1CGO; SHOWER;BUSHES, GARDEN;378;5132
5134; K1CGO; TUB & SHOWER; SOME GARDEN, TREES;410.75; N
5135; K1CGO; TUB & SHOWER;BUSHES, GARDEN;397.5;N
5136; K1CGO; SHOWER;WALKWAY TO VALLEY WING, GARDEN WING;330; N
5137; K1CGO; TUB & SHOWER;FOUNTAIN, SQUAW PEAK LAWN & GARDEN;336; N
5138; K1CGO; SHOWER;GARDEN, WALKWAY TO TERRACE COURT;315;5139
5139; K1CGO; TUB & SHOWER;GARDEN, WALKWAY TO TERRACE COURT;405;5138
5140; Q1CGO; SHOWER;OCATILLA WING, COTTAGE, BUSH;385; N
5141; K1CGO; SHOWER;OCATILLA WING, COTTAGE K;385; N
5142; K1CGO; TUB & SHOWER;COTTAGES, WALKWAY TO TERRACE COURT;405;5143
5143; K1CGO; SHOWER;COTTAGES, WALKWAY TO TERRACE COURT;378;5142
5144; K1CGO; TUB & SHOWER;GARDEN, TERRACE COURT;330.75; N
5145; K1CGO; SHOWER; TERRACE COURT, OCATILL WING;330; N
5210; K1CRO; TUB & SHOWER;GARDEN, PUTTING COURSE;529; N
5211; K1CRO; TUB & SHOWER; TREES, CULVERT, WALL;552; N
5214; K1CRO; TUB & SHOWER; TREES, CULVERT, WALL, OBSTRUCTED VIEW OF PIESTEWA MOUNTAIN ;540.5; N
5215; K1CRO; TUB & SHOWER; TREES, COTTAGE COURT;540; N
5226; K1CRO; TUB & SHOWER; TERRACE COURT WALKWAY, COTTAGES;529; N
5227; K1CRO; TUB & SHOWER; COTTAGES, COTTAGE COURT;552; N
5230; K1CRO; TUB & SHOWER; GARDEN, COTTAGE COURT;529; N
5231; K1CRO; TUB & SHOWER; PUTTING COURSE, TREES;552; N
6102; K1QRO; TUB & SHOWER; OCATILLA POOL VIEW;465; N
6104; Q2J; ROLL-IN-SHOWER WSEAT AND GRAB BARS; OCATILLA POOL VIEW;1170;6106
6106; K1ERV;REGULAR TUB & SHOWER; OCATILLA POOL VIEW;457.25;6104
6108; Q2QRO; TUB & SHOWER; OCATILLA POOL VIEW;457.25;6110
6110; K1QRO; TUB & SHOWER; OCATILLA POOL;465;6108
6111; K1QRO; TUB & SHOWER; BUSHES, GRASS, TERRACE COURT;465; N
6112; Q2QRO; TUB & SHOWER; OCATILLA POOL;457.25; N
6113; K1ERD; ROLL-IN-SHOWER WSEAT AND GRAB BARS;BUSHES, TERRACE COURT, FENCE;480; N
6114; Q2J; TUB & SHOWER; OCATILLA POOL;1221;6118
6115; Q2QRO; TUB & SHOWER; BUSHES, BACK ROAD;465; N
6117; K1QRO; TUB & SHOWER; BUSHES, BACK ROAD;465; N
6118; Q2QRO; TUB & SHOWER; OCATILLA POOL;465;6114
6119; Q2QRO; TUB & SHOWER; BUSHES, BACK ROAD;465;6121
6120; K1QRO; TUB & SHOWER;OCATILLA POOL;465;6122
6121; K1QRO; TUB & SHOWER;BUSHES, BACK ROAD;465;6119
6122; Q2QRO; TUB & SHOWER; OCATILLA POOL;465;6120
6123; Q2QRO; TUB & SHOWER;BUSHES, BACK ROAD, OBSTRUCTED VIEW OF MOUNTAIN;465;6125
6124; K1QRO; TUB & SHOWER;OCATILLA POOL;465;6126
6125; K1QRO; TUB & SHOWER; BUSHES, BACK ROAD, OBSTRUCTED VIEW OF MOUNTAIN;465;6123
6126; Q2QRO; TUB & SHOWER;OCATILLA POOL;465;6124
6127; Q2QRO; TUB & SHOWER; TREES, BACK ROAD;465;6129
6128; K1QRO; TUB & SHOWER; OCATILLA POOL, TREES;465;6130
6129; K1QRO; TUB & SHOWER; TREES, BACK ROAD;465;6127
6130; Q2QRO; TUB & SHOWER;OCATILLA POOL & BAR;465;6128
6131; Q2QRO; TUB & SHOWER;BUSHES, BACK ROAD;465;6133
6132; K1QRO; TUB & SHOWER;OCATILLA POOL & BAR, TREES;465; N
6133; K1QRO; TUB & SHOWER;BUSHES, BACK ROAD;465;6131
6134; K1QRO; TUB & SHOWER;BUSHES, TREES, OBSTRUCTED VIEW OF OCATILLA POOL;465;N
6135; Q2QRO; TUB & SHOWER; BUSHES, TREES, OBSTRUCTED VIEW OF MOUNTAIN;465;6137
6136; K1QRO; TUB & SHOWER;BUSHES, TREES,OBSTRUCTED VIEW OF OCATILLA POOL, VALLEY WING;478.5;N
6137; K1QRO; TUB & SHOWER; BUSHES, TREES, OBSTRUCTED VIEW OF MOUNTAIN;465;6135
6139; Q2QRO; TUB & SHOWER; BUSHES, TREES, OBSTRUCTED VIEW OF MOUNTAIN;465;6141
6141; K1QRO; TUB & SHOWER; BUSHES, TREES;465;6139
6143; Q2QRO; TUB & SHOWER; BUSHES, TREES;465;6145
6145; K1ERV; REGULAR TUB & SHOWER; BUSHES, WALL, OBSTRUCTED VIEW OF MOUNTAIN;465;6143
6147; Q2QRO; TUB & SHOWER; BUSHES, WALL, OBSTRUCTED VIEW OF MOUNTAIN;465;N
6201; Q2ERE;ROLL-IN-SHOWER WSEAT & GRAB BARS; GARDEN, TREES;480.5;6203
6202; K1QR; TUB & SHOWER; OCATILLA POOL;465;N
6203; K1QR; TUB & SHOWER;GARDEN, TREES, COTTAGE ROOF;480.5;6201
6204; Q2J; TUB & SHOWER; OCATILLA POOL VIEW;1160;6206
6205; Q2QR; TUB & SHOWER; GARDEN, COTTAGE ROOF;480.5;6207
6206; K1ERV;REGULAR TUB & SHOWER; OCATILLA POOL;465;6204
6207; K1QR; TUB & SHOWER; GARDEN, COTTAGE ROOF;465;6205
6208; Q2QR; TUB & SHOWER; OCATILLA POOL;465;6210
6209; Q2QR; TUB & SHOWER; TERRACE COURT, TREES;465; N
6210; K1QR; TUB & SHOWER;OCATILLA POOL;465;6208
6211; K1QR; TUB & SHOWER; TERRACE COURT, TREES;480; N
6212; Q2QR; TUB & SHOWER;OCATILLA POOL, TREES;465; N
6213; K1ERD; ROLL-IN-SHOWER WSEAT AND GRAB BARS; TREES, BACK ROAD, CONDOS;465; N
6214; Q2J; TUB WJETS & SHOWER; OCATILLA POOL;1184;6218
6215; Q2QR; TUB & SHOWER;BACK ROAD, CONDOS, OBSTRUCTED VIEW OF MOUNTAIN;465;N
6217; K1QR; TUB & SHOWER;BACK ROAD, CONDOS, OBSTRUCTED VIEW OF MOUNTAIN;465; N
6218; Q2QR; TUB & SHOWER; OCATILLA POOL;465;6214
6219; Q2QR; TUB & SHOWER;CONDOS, BACK ROAD, MOUNTAIN;465;6221
6220; K1QR; TUB & SHOWER; OCATILLA POOL;465;6222
6221; K1QR; TUB & SHOWER;CONDOS, BACK ROAD, MOUNTAIN;465;6219
6222; Q2QR; TUB & SHOWER; OCATILLA POOL;465;6220
6223; Q2QR; TUB & SHOWER;CONDOS, BACK ROAD, MOUNTAIN;465;6225
6224; K1QR; TUB & SHOWER; OCATILLA POOL;465;6226
6225; K1QR; TUB & SHOWER;CONDOS, BACK ROAD, MOUNTAIN;465;6223
6226; Q2QR; TUB & SHOWER; OCATILLA POOL;465;6224
6227; Q2QR; TUB & SHOWER;CONDOS, BACK ROAD, MOUNTAIN;465;6229
6228; K1QR; TUB & SHOWER;OCATILLA POOL, TREES;465;6230
6229; K1QR; TUB & SHOWER; CONDOS, BACK ROAD, MOUNTAIN;310;6227
6230; Q2QR; TUB & SHOWER; OBSTRUCTED VIEW OF OCATILLA POOL AND BAR, TREES;465;6228
6231; Q2QR; TUB & SHOWER;CONDOS, BACK ROAD, MOUNTAIN;465;6233
6232; K1QR; TUB & SHOWER; OBSTRUCTED VIEW OF OCATILLA POOL AND BAR, TREES;465;N
6233; K1QR; TUB & SHOWER; CONDOS, BACK ROAD, MOUNTAIN;465;6231
6234; K1QR; TUB & SHOWER; VALLEY WING, TREES;493; N
6235; Q2QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, BACK ROAD;465;6237
6236; K1QR; TUB & SHOWER;VALLEY WING;493; N
6237; K1QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, BACK ROAD;465;6235
6239; Q2QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, BACK ROAD;465;6241
6241; K1QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, BACK ROAD;465;6239
6243; Q2QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, BACK ROAD;465;6245
6245; K1ERV;REGULAR TUB & SHOWER;NICE MOUNTAIN, CONDOS, BACK ROAD;465;6243
6247; Q2RO; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, BACK ROAD;465; N
6301; Q2ERE; ROLL-IN-SHOWER WSEAT AND GRAB BARS; VERY CLOSE TREES;480.5;6303
6302; K1QR; TUB & SHOWER; OCATILLA POOL;465;N
6303; K1QR; TUB & SHOWER;COTTAGE ROOF, GARDEN;465;6301
6304; Q2J; ROLL-IN-SHOWER; OCATILLA POOL;1170; N
6305; Q2QR; TUB & SHOWER ;COTTAGE ROOF, GARDEN;480.5;N
6306; K1ERV; REGULAR TUB & SHOWER; OCATILLA POOL;465;N
6307; K1QR; TUB & SHOWER;COTTAGE ROOF, GARDEN;465;N
6308; Q2QR; TUB & SHOWER; OCATILLA POOL;465;6310
6309; Q2QR; TUB & SHOWER; TREE, OCATILLA LOUNGE PATIO;465;N
6310; K1QR; TUB & SHOWER; OCATILLA POOL;465;6308
6311; K1QR; TUB & SHOWER; TREE, TERRACE COURT, OBSTRUCTED VIEW OF MOUNTAIN;465;N
6312; Q2QR; TUB & SHOWER;BIG TREE COVERING VIEW;465;N
6313; K1ERD;ROLL-IN-SHOWER WSEAT AND GRAB BARS; OBSTRUCTED VIEW OF MOUNTAIN, TREES, CONDOS;480;N
6314; K1J; TUB WJETS & BIG SHOWER;OCATILLA POOL OBSTRUCTED VIEW OF BY TREE;1486;6316
6315; Q2QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS;480; N
6316; K1QR; TUB & SHOWER;OCATILLA POOL;506;6314
6317; K1QR; TUB & SHOWER;NICE MOUNTAIN VIEW, CONDOS;480;N
6318; Q2QR; TUB & SHOWER;OCATILLA POOL;480;N
6319; Q2QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS;480;6321
6320; K1QR; TUB & SHOWER;OCATILLA POOL;480;6322
6321; K1QR; TUB & SHOWER;MOUNTAIN, CONDOS;480;6319
6322; Q2QR; TUB & SHOWER;OCATILLA POOL;480;6320
6323; Q2QR; TUB & SHOWER;MOUNTAIN, CONDOS;480;6325
6324; K1QR; TUB & SHOWER; OCATILLA POOL;480;6326
6325; K1QR; TUB & SHOWER;MOUNTAIN, CONDOS;480;6323
6326; Q2QR; TUB & SHOWER;OCATILLA POOL;480;6324
6327; Q2QR; TUB & SHOWER;MOUNTAIN, CONDOS;480;6329
6328; K1QR; TUB & SHOWER;OBSTRUCTED VIEW OF OCATILLA POOL, TREES;480;6330
6329; K1QR; TUB & SHOWER;MOUNTAIN, CONDOS;480;6327
6330; Q2QR; TUB & SHOWER;OBSTRUCTED VIEW OF OCATILLA POOL & BAR, TREES;480;6328
6331; Q2QR; TUB & SHOWER;MOUNTAIN, CONDOS;480;6333
6332; K1QR; TUB & SHOWER;OBSTRUCTED VIEW OF OCATILLA POOL & BAR, TREES;480;N
6333; K1QR; TUB & SHOWER;MOUNTAIN, CONDOS, TREES;480;6331
6334; K1QR; TUB & SHOWER;OBSTRUCTED VIEW OF OCATILLA POOL, VALLEY WING;456;N
6335; Q2QR; TUB & SHOWER;MOUNTAIN, CONDOS, TREES;480;6337
6336; K1QR; TUB & SHOWER;OBSTRUCTED VIEW OF OCATILLA POOL, VALLEY WING;478.5;N
6337; K1QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, TREES;480;6335
6339; Q2QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, TREES;480;6341
6341; K1QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, TREES;480;6339
6343; Q2QR; TUB & SHOWER;OBSTRUCTED VIEW OF MOUNTAIN, CONDOS, TREES;480;N
6345; K1ERV;REGULAR TUB & SHOWER;NICE MOUNTAIN, CONDOS, TREES;480; N
6347; Q2ERE; ROLL-IN-SHOWER WSEAT AND GRAB BARS;NICE MOUNTAIN, CONDOS, TREES;480;N
7100; K1VRP1; ROMAN TUB & SEPARATE SHOWER;LAWN CHESS, PARADISE POOL ENTRANCE;1226 (Living Room:720, Bedroom:506);7101
7101; K1SRO; SHOWER;LAWN CHESS, PARADISE POOL ENTRANCE;407.1;7100
7104; K1VRP1; ROMAN TUB & SEPARATE SHOWER;FOUNTAIN COURT, VILLAS;1226 (Living Room:720, Bedroom:506);7105
7105; Q2SRO; SHOWER;FOUNTAIN COURT, VILLAS;407.1;7104
7106; K1VRP1; ROMAN TUB & SEPARATE SHOWER;FOUNTAIN COURT, VILLAS;1226 (Living Room:720, Bedroom:506);7107
7107; Q2SRO; SHOWER;FOUNTAIN COURT, VILLAS;407.1;7106
7108; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CROQUET LAWN, FOUNTAIN COURT, VILLAS ;1226 (Living Room:720, Bedroom:506);7109
7109; Q2SRO; SHOWER;CROQUET LAWN, FOUNTAIN COURT, VILLAS;407.1;7108
7110; K1VRP1; ROMAN TUB & SEPARATE SHOWER;FOUNTAIN COURT, VILLAS;1226 (Living Room:720, Bedroom:506);7111
7111; Q2SRO; SHOWER;FOUNTAIN COURT, VILLAS;407.1;7110
7112; K1VRP1; ROMAN TUB & SEPARATE SHOWER;FOUNTAIN COURT, VILLAS;1226 (Living Room:720, Bedroom:506);7113
7113; Q2SRO; SHOWER;FOUNTAIN COURT, VILLAS;407.1;7112
7114; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7115
7115; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7114
7116; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7117
7117; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7116
7118; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7119
7119; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7118
7120; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7121
7121; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7120
7122; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7123
7123; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7122
7124; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7125
7125; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7124
7126; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7127
7127; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7126
7128; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7129
7129; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7128
7130; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7131
7131; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7130
7132; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7133
7133; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7132
7134; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;1226 (Living Room:720, Bedroom:506);7135
7135; K1SRO; SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;407.1;7134
7136; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;1226 (Living Room:720, Bedroom:506);7137
7137; K1SRO; SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;407.1;7136
7138; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;1226 (Living Room:720, Bedroom:506);7139
7139; Q2SRO; SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;407.1;7138
7140; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;1226 (Living Room:720, Bedroom:506);7141
7141; Q2SRO; SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;407.1;7140
7142; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS; 1226 (Living Room:720, Bedroom:506);7143
7143; Q2SRO; SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;407.1;7142
7144; K1VRP1; ROMAN TUB & SEPARATE SHOWER;BOUGAINVILLEA POOL, VILLAS, TENNIS COURT;1226 (Living Room:720, Bedroom:506);7145
7145; Q2SRO; SHOWER;BOUGAINVILLEA POOL, VILLAS, TENNIS COURT;407.1;7144
7146; K1VRP1; ROMAN TUB & SEPARATE SHOWER;BOUGAINVILLEA POOL, VILLAS, TREES;1226 (Living Room:720, Bedroom:506);7147
7147; Q2SRO; SHOWER;BOUGAINVILLEA POOL, VILLAS, TREES;407.1;7146
7148; K1VRP1; ROMAN TUB & SEPARATE SHOWER;BOUGAINVILLEA POOL, VILLAS, TENNIS COURTS;1226 (Living Room:720, Bedroom:506);7149
7149; Q2SRO; SHOWER;BOUGAINVILLEA POOL, VILLAS, TENNIS COURTS;407.1;7148
7150; K1VRP1; ROMAN TUB & SEPARATE SHOWER; TREES, BOUGAINVILLEA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7151
7151; Q2SRO; SHOWER; TREES, BOUGAINVILLEA POOL, VILLAS;407.1;7150
7152; K1VRP1; ROMAN TUB & SEPARATE SHOWER; TREES, VILLAS, WALKWAY;1226 (Living Room:720, Bedroom:506);7153
7153; Q2SRO; SHOWER; TREES, VILLAS, WALKWAY;407.1;7152
7154; K1VRP1; ROMAN TUB & SEPARATE SHOWER;LAWN, TREES, CANAL;1226 (Living Room:720, Bedroom:506);7155
7155; Q2SRO; SHOWER;LAWN, TREES, CANAL;407.1;7154
7156; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SMALL COURTYARD, TREES, VILLAS;1226 (Living Room:720, Bedroom:506);7157
7157; Q2SRO; SHOWER; SMALL COURTYARD, TREES, VILLAS;407.1;7156
7158; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SMALL COURTYARD, TREES, VILLAS;1226 (Living Room:720, Bedroom:506);7159
7159; Q2SRO; SHOWER; SMALL COURTYARD, TREES, VILLAS;407.1;7158
7160; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SMALL COURTYARD, TREES, VILLAS;1226 (Living Room:720, Bedroom:506);7161
7161; Q2SRO; SHOWER; SMALL COURTYARD, TREES, VILLAS;407.1;7160
7162; K1VRP1; ROMAN TUB & SEPARATE SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;1226 (Living Room:720, Bedroom:506);7163
7163; Q2SRO; SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;407.1;7162
7164; K1VRP1; ROMAN TUB & SEPARATE SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;1226 (Living Room:720, Bedroom:506);7165
7165; Q2SRO; SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;407.1;7164
7166; K1VRP1; ROMAN TUB & SEPARATE SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;1226 (Living Room:720, Bedroom:506);7167
7167; Q2SRO; SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;407.1;7166
7168; K1VRP1; ROMAN TUB & SEPARATE SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;1226 (Living Room:720, Bedroom:506);7169
7169; Q2SRO; SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;407.1;7168
7170; K1VRP1; ROMAN TUB & SEPARATE SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;1226 (Living Room:720, Bedroom:506);7171
7171; Q2SRO; SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;407.1;7171
7172; K1VRP1; ROMAN TUB & SEPARATE SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;1226 (Living Room:720, Bedroom:506);7173
7173; Q2SRO; SHOWER; TREES, LINKS GOLF COURSE, CAMELBACK MOUNTAIN ;407.1;7172
7206; K1VRP1; ROMAN TUB & SEPARATE SHOWER;FOUNTAIN COURT, VILLAS;1226 (Living Room:720, Bedroom:506);7207
7207; Q2SRO; SHOWER;FOUNTAIN COURT, VILLAS;407.1;7206
7210; K1VRP1; ROMAN TUB & SEPARATE SHOWER;FOUNTAIN COURT, VILLAS;1226 (Living Room:720, Bedroom:506);7211
7211; Q2SRO; SHOWER;FOUNTAIN COURT, VILLAS;407.1;7210
7212; K1VRP1; ROMAN TUB & SEPARATE SHOWER;FOUNTAIN COURT, VILLAS;1226 (Living Room:720, Bedroom:506);7213
7213; Q2SRO; SHOWER;FOUNTAIN COURT, VILLAS;407.1;7212
7214; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7215
7215; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7214
7218; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7219
7219; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7218
7220; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7221
7221; K1SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7220
7222; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7223
7223; K1SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7221
7224; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7225
7225; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7224
7228; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7229
7229; K1SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7228
7230; Q2VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7231
7231; Q2SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7230
7232; K1VRP1; ROMAN TUB & SEPARATE SHOWER;CATALINA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7233
7233; K1SRO; SHOWER;CATALINA POOL, VILLAS;407.1;7232
7234; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;1226 (Living Room:720, Bedroom:506);7235
7235; Q2SRO; SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;407.1;7234
7236; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;1226 (Living Room:720, Bedroom:506);7237
7237; Q2SRO; SHOWER; SAGUARO POOL, VILLAS, TENNIS COURTS;407.1;7236
7244; K1VRP1; ROMAN TUB & SEPARATE SHOWER;BOUGAINVILLEA POOL, VILLAS, TENNIS COURT;1226 (Living Room:720, Bedroom:506);7245
7245; Q2SRO; SHOWER;BOUGAINVILLEA POOL, VILLAS, TENNIS COURT;407.1;7244
7246; K1VRP1; ROMAN TUB & SEPARATE SHOWER;BOUGAINVILLEA POOL, VILLAS;1226 (Living Room:720, Bedroom:506);7247
7247; Q2SRO; SHOWER;BOUGAINVILLEA POOL, VILLAS;407.1;7246
7248; K1VRP1; ROMAN TUB & SEPARATE SHOWER;BOUGAINVILLEA POOL, VILLAS, TENNIS COURT;1226 (Living Room:720, Bedroom:506);7249
7249; K1SRO; SHOWER;BOUGAINVILLEA POOL, VILLAS, TENNIS COURT;407.1;7248
7256; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SMALL COURTYARD, TREES, VILLAS;1226 (Living Room:720, Bedroom:506);7257
7257; Q2SRO; SHOWER; SMALL COURTYARD, TREES, VILLAS;407.1;7256
7258; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SMALL COURTYARD, TREES, VILLAS;1226 (Living Room:720, Bedroom:506);7259
7259; Q2SRO; SHOWER; SMALL COURTYARD, TREES, VILLAS;407.1;7258
7260; K1VRP1; ROMAN TUB & SEPARATE SHOWER; SMALL COURTYARD, TREES, VILLAS;1226 (Living Room:720, Bedroom:506);7261
7261; Q2SRO; SHOWER; SMALL COURTYARD, TREES, VILLAS;407.1;7260
